REPORT_DATE,OCC_DATE,DIVISION,LOCATION_TYPE,MCI_CATEGORY,HOOD_158,DATE_DIFF
2014-01-04,2014-01-03,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,168,1
2014-01-04,2013-11-15,D32,"Apartment (Rooming House, Condo)",Assault,032,50
2014-01-04,2014-01-04,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,152,0
2014-01-04,2014-01-02,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,052,2
2014-01-04,2014-01-04,D52,"Apartment (Rooming House, Condo)",Break and Enter,170,0
2014-01-04,2014-01-04,NSA,Bar / Restaurant,Robbery,NSA,0
2014-01-04,2013-12-25,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,039,10
2014-01-04,2014-01-03,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,101,1
2014-01-04,2014-01-03,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Theft Over,129,1
2014-01-04,2014-01-02,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,074,2
2014-01-04,2014-01-04,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,009,0
2014-01-04,2014-01-04,D52,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Assault,170,0
2014-01-04,2014-01-03,D32,Bar / Restaurant,Break and Enter,050,1
2014-01-04,2013-12-30,D52,"Apartment (Rooming House, Condo)",Break and Enter,079,5
2014-01-04,2014-01-04,D54,"Group Homes (Non-Profit, Halfway House, Social Agency)",Assault,057,0
2014-01-04,2014-01-04,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,040,0
2014-01-05,2014-01-05,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,048,0
2014-01-05,2014-01-05,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,164,0
2014-01-05,2014-01-05,D43,"Apartment (Rooming House, Condo)",Assault,136,0
2014-01-05,2014-01-05,D14,"Apartment (Rooming House, Condo)",Assault,085,0
2014-01-05,2014-01-05,D14,"Apartment (Rooming House, Condo)",Assault,085,0
2014-01-05,2014-01-05,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,048,0
2014-01-05,2014-01-05,D11,"Apartment (Rooming House, Condo)",Assault,086,0
2014-01-05,2014-01-05,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,125,0
2014-01-05,2014-01-05,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,062,0
2014-01-05,2014-01-05,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,021,0
2014-01-05,2014-01-05,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,144,0
2014-01-05,2014-01-05,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,144,0
2014-01-05,2014-01-05,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,144,0
2014-01-05,2014-01-05,D41,"Open Areas (Lakes, Parks, Rivers)",Assault,126,0
2014-01-05,2014-01-05,D13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,108,0
2014-01-05,2014-01-05,D53,"Apartment (Rooming House, Condo)",Assault,055,0
2014-01-05,2013-01-05,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,139,365
2014-01-05,2013-12-21,D14,"Apartment (Rooming House, Condo)",Break and Enter,164,15
2014-01-05,2014-01-05,D52,Homeless Shelter / Mission,Assault,164,0
2014-01-05,2014-01-05,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,091,0
2014-01-05,2014-01-05,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,119,0
2014-01-05,2014-01-05,D32,"Apartment (Rooming House, Condo)",Assault,035,0
2014-01-05,2014-01-04,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,157,1
2014-01-05,2014-01-05,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,160,0
2014-01-05,2014-01-05,D43,"Apartment (Rooming House, Condo)",Assault,136,0
2014-01-05,2014-01-05,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,039,0
2014-01-05,2014-01-04,D13,"Private Property Structure (Pool, Shed, Detached Garage)",Auto Theft,108,1
2014-01-05,2014-01-05,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,028,0
2014-01-05,2014-01-05,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,136,0
2014-01-05,2014-01-04,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,030,1
2014-01-05,2014-01-05,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,087,0
2014-01-05,2014-01-05,D22,"Group Homes (Non-Profit, Halfway House, Social Agency)",Assault,160,0
2014-01-05,2014-01-05,D22,"Group Homes (Non-Profit, Halfway House, Social Agency)",Assault,160,0
2014-01-05,2014-01-05,D52,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,170,0
2014-01-05,2014-01-05,D41,Unknown,Assault,121,0
2014-01-05,2014-01-05,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,015,0
2014-01-05,2014-01-05,D22,"Apartment (Rooming House, Condo)",Assault,160,0
2014-01-05,2014-01-05,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,015,0
2014-01-05,2014-01-05,D43,Bar / Restaurant,Robbery,156,0
2014-01-05,2014-01-05,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,142,0
2014-01-05,2014-01-05,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,100,0
2014-01-05,2014-01-05,D52,Ttc Street Car,Assault,078,0
2014-01-05,2014-01-05,D51,Ttc Subway Train,Robbery,074,0
2014-01-05,2013-01-05,D23,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,001,365
2014-01-05,2014-01-05,D14,"Apartment (Rooming House, Condo)",Assault,079,0
2014-01-05,2014-01-05,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,079,0
2014-01-05,2014-01-05,D32,"Apartment (Rooming House, Condo)",Assault,040,0
2014-01-05,2014-01-05,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,073,0
2014-01-05,2014-01-05,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,025,0
2014-01-05,2014-01-05,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,153,0
2014-01-05,2014-01-05,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,095,0
2014-01-05,2014-01-05,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,158,0
2014-01-05,2014-01-05,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,064,0
2014-01-05,2014-01-05,D52,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,170,0
2014-01-05,2012-01-01,NSA,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,NSA,735
2014-01-05,2014-01-05,NSA,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,NSA,0
2014-01-05,2014-01-05,D52,"Apartment (Rooming House, Condo)",Assault,165,0
2014-01-05,2014-01-05,D12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,023,0
2014-01-05,2014-01-05,D52,Ttc Subway Station,Assault,168,0
2014-01-05,2014-01-05,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,122,0
2014-01-05,2013-09-23,D32,"Apartment (Rooming House, Condo)",Assault,035,104
2014-01-05,2014-01-05,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,048,0
2014-01-05,2014-01-05,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,151,0
2014-01-05,2014-01-05,D55,"Open Areas (Lakes, Parks, Rivers)",Assault,064,0
2014-01-05,2014-01-05,D32,"Apartment (Rooming House, Condo)",Assault,037,0
2014-01-05,2014-01-03,D32,"Apartment (Rooming House, Condo)",Assault,035,2
2014-01-05,2014-01-05,D52,Ttc Subway Station,Assault,168,0
2014-01-05,2014-01-05,D11,Ttc Subway Station,Assault,172,0
2014-01-05,2014-01-05,D43,"Apartment (Rooming House, Condo)",Break and Enter,136,0
2014-01-05,2014-01-03,D32,"Apartment (Rooming House, Condo)",Assault,035,2
2014-01-05,2014-01-05,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,031,0
2014-01-05,2014-01-05,D52,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,170,0
2014-01-05,2014-01-05,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Theft Over,150,0
2014-01-05,2013-12-26,D55,"Apartment (Rooming House, Condo)",Break and Enter,070,10
2014-01-05,2014-01-05,D51,Bar / Restaurant,Break and Enter,073,0
2014-01-05,2014-01-04,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,041,1
2014-01-05,2014-01-05,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,095,0
2014-01-05,2014-01-05,D52,"Apartment (Rooming House, Condo)",Assault,165,0
2014-01-05,2014-01-03,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,090,2
2014-01-06,2014-01-06,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,110,0
2014-01-06,2014-01-01,D43,"Apartment (Rooming House, Condo)",Assault,139,5
2014-01-06,2014-01-06,D31,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Robbery,027,0
2014-01-06,2014-01-06,D14,Bar / Restaurant,Assault,164,0
2014-01-06,2014-01-06,D43,"Apartment (Rooming House, Condo)",Robbery,135,0
2014-01-06,2014-01-05,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,037,1
2014-01-06,2013-12-02,D33,"Apartment (Rooming House, Condo)",Assault,150,35
2014-01-06,2014-01-06,D41,"Apartment (Rooming House, Condo)",Robbery,122,0
2014-01-06,2014-01-06,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,047,0
2014-01-06,2014-01-06,D43,Schools During Un-Supervised Activity,Robbery,141,0
2014-01-06,2013-12-01,D55,"Apartment (Rooming House, Condo)",Assault,063,36
2014-01-06,2014-01-06,D33,"Apartment (Rooming House, Condo)",Assault,150,0
2014-01-06,2014-01-06,D51,"Apartment (Rooming House, Condo)",Assault,168,0
2014-01-06,2014-01-06,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,136,0
2014-01-06,2014-01-03,D12,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Assault,112,3
2014-01-06,1996-01-31,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,047,6550
2014-01-06,2014-01-06,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,170,0
2014-01-06,2014-01-06,D14,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Assault,080,0
2014-01-06,2014-01-06,D31,"Apartment (Rooming House, Condo)",Assault,024,0
2014-01-06,2014-01-06,D51,"Apartment (Rooming House, Condo)",Assault,072,0
2014-01-06,2014-01-06,D43,"Apartment (Rooming House, Condo)",Assault,142,0
2014-01-06,2014-01-06,D54,"Apartment (Rooming House, Condo)",Assault,054,0
2014-01-06,2014-01-06,D41,"Apartment (Rooming House, Condo)",Assault,126,0
2014-01-06,2014-01-01,D51,"Apartment (Rooming House, Condo)",Assault,073,5
2014-01-06,2014-01-06,D41,"Apartment (Rooming House, Condo)",Assault,122,0
2014-01-06,2014-01-06,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,025,0
2014-01-06,2014-01-06,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,054,0
2014-01-06,2014-01-06,D33,"Apartment (Rooming House, Condo)",Assault,150,0
2014-01-06,2014-01-06,D51,"Open Areas (Lakes, Parks, Rivers)",Robbery,073,0
2014-01-06,2014-01-06,D53,"Apartment (Rooming House, Condo)",Assault,173,0
2014-01-06,2014-01-06,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,024,0
2014-01-06,2014-01-06,D32,"Apartment (Rooming House, Condo)",Assault,034,0
2014-01-06,2013-11-11,D54,"Apartment (Rooming House, Condo)",Assault,061,56
2014-01-06,2014-01-06,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,047,0
2014-01-06,2014-01-06,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,085,0
2014-01-06,2014-01-06,D51,"Apartment (Rooming House, Condo)",Robbery,168,0
2014-01-06,2014-01-06,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,120,0
2014-01-06,2014-01-06,D11,"Apartment (Rooming House, Condo)",Assault,114,0
2014-01-06,2014-01-06,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,019,0
2014-01-06,2014-01-06,D42,"Apartment (Rooming House, Condo)",Assault,146,0
2014-01-06,2014-01-06,D11,"Apartment (Rooming House, Condo)",Break and Enter,091,0
2014-01-06,2014-01-06,D51,"Apartment (Rooming House, Condo)",Break and Enter,073,0
2014-01-06,2014-01-06,D43,"Apartment (Rooming House, Condo)",Break and Enter,136,0
2014-01-06,2014-01-06,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,041,0
2014-01-06,2013-12-28,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,152,9
2014-01-06,2013-12-31,D33,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Break and Enter,052,6
2014-01-06,2014-01-06,D43,"Apartment (Rooming House, Condo)",Break and Enter,156,0
2014-01-06,2013-12-30,D11,"Apartment (Rooming House, Condo)",Break and Enter,171,7
2014-01-06,2014-01-06,D33,"Apartment (Rooming House, Condo)",Break and Enter,043,0
2014-01-06,2014-01-06,D53,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Break and Enter,095,0
2014-01-06,2013-12-17,D22,Bar / Restaurant,Theft Over,016,20
2014-01-06,2014-01-06,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,015,0
2014-01-06,2013-12-31,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,001,6
2014-01-06,2014-01-06,D14,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Robbery,080,0
2014-01-06,2014-01-06,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,118,0
2014-01-06,2014-01-06,D22,"Apartment (Rooming House, Condo)",Break and Enter,018,0
2014-01-06,2014-01-06,D54,"Apartment (Rooming House, Condo)",Break and Enter,044,0
2014-01-06,2013-09-12,D51,"Apartment (Rooming House, Condo)",Break and Enter,073,116
2014-01-06,2013-12-19,D32,Schools During Un-Supervised Activity,Assault,031,18
2014-01-06,2014-01-06,D54,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,043,0
2014-01-06,2014-01-05,D42,"Construction Site (Warehouse, Trailer, Shed)",Break and Enter,144,1
2014-01-06,2014-01-06,D41,"Apartment (Rooming House, Condo)",Robbery,122,0
2014-01-06,2014-01-06,D43,"Apartment (Rooming House, Condo)",Robbery,135,0
2014-01-06,2014-01-06,D33,"Apartment (Rooming House, Condo)",Assault,052,0
2014-01-06,2014-01-06,NSA,"Open Areas (Lakes, Parks, Rivers)",Assault,NSA,0
2014-01-06,2014-01-06,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,138,0
2014-01-06,2013-12-19,D41,Schools During Un-Supervised Activity,Break and Enter,125,18
2014-01-06,2013-12-30,D31,"Open Areas (Lakes, Parks, Rivers)",Robbery,154,7
2014-01-06,2014-01-01,D54,"Apartment (Rooming House, Condo)",Assault,044,5
2014-01-06,2013-12-28,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,152,9
2014-01-07,2014-01-07,D32,Ttc Subway Station,Assault,036,0
2014-01-07,2014-01-07,D33,"Apartment (Rooming House, Condo)",Assault,043,0
2014-01-07,2014-01-07,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,027,0
2014-01-07,2014-01-03,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,001,4
2014-01-07,2014-01-07,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,027,0
2014-01-07,2014-01-07,D14,"Apartment (Rooming House, Condo)",Assault,085,0
2014-01-07,2014-01-07,D14,"Apartment (Rooming House, Condo)",Assault,085,0
2014-01-07,2014-01-06,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,009,1
2014-01-07,2014-01-07,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,168,0
2014-01-07,2013-12-22,D12,"Apartment (Rooming House, Condo)",Assault,029,16
2014-01-07,2014-01-07,D55,Bar / Restaurant,Assault,070,0
2014-01-07,2014-01-07,D23,"Apartment (Rooming House, Condo)",Assault,007,0
2014-01-07,2014-01-07,D43,"Apartment (Rooming House, Condo)",Assault,157,0
2014-01-07,2014-01-06,D51,Bar / Restaurant,Break and Enter,167,1
2014-01-07,2014-01-07,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,120,0
2014-01-07,2014-01-07,D43,"Apartment (Rooming House, Condo)",Assault,142,0
2014-01-07,2014-01-06,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,168,1
2014-01-07,2014-01-07,D23,"Apartment (Rooming House, Condo)",Assault,007,0
2014-01-07,2013-12-26,D22,"Private Property Structure (Pool, Shed, Detached Garage)",Auto Theft,NSA,12
2014-01-07,2014-01-07,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,071,0
2014-01-07,2014-01-07,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,057,0
2014-01-07,2014-01-07,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,156,0
2014-01-07,2014-01-07,D32,Ttc Subway Station,Assault,036,0
2014-01-07,2014-01-07,D41,"Apartment (Rooming House, Condo)",Break and Enter,119,0
2014-01-07,2014-01-07,D11,"Private Property Structure (Pool, Shed, Detached Garage)",Break and Enter,087,0
2014-01-07,2013-12-19,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,064,19
2014-01-07,2013-12-26,D22,"Apartment (Rooming House, Condo)",Assault,161,12
2014-01-07,2014-01-07,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,027,0
2014-01-07,2014-01-07,D32,"Apartment (Rooming House, Condo)",Assault,152,0
2014-01-07,2014-01-07,D31,"Apartment (Rooming House, Condo)",Robbery,024,0
2014-01-07,2014-01-07,D43,"Apartment (Rooming House, Condo)",Assault,142,0
2014-01-07,2014-01-07,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,136,0
2014-01-07,2014-01-07,D33,"Apartment (Rooming House, Condo)",Theft Over,150,0
2014-01-07,2013-12-13,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,119,25
2014-01-07,2014-01-07,D23,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Assault,002,0
2014-01-07,2014-01-07,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,168,0
2014-01-07,2014-01-07,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,168,0
2014-01-07,2014-01-07,D22,"Apartment (Rooming House, Condo)",Assault,011,0
2014-01-07,2014-01-07,D23,"Apartment (Rooming House, Condo)",Assault,007,0
2014-01-07,2014-01-07,D43,"Apartment (Rooming House, Condo)",Assault,135,0
2014-01-07,2014-01-06,D11,"Private Property Structure (Pool, Shed, Detached Garage)",Break and Enter,087,1
2014-01-07,2014-01-07,D14,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,079,0
2014-01-07,2014-01-07,D23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,008,0
2014-01-07,2014-01-07,D23,"Apartment (Rooming House, Condo)",Auto Theft,006,0
2014-01-07,2014-01-07,D12,"Apartment (Rooming House, Condo)",Assault,115,0
2014-01-07,2014-01-07,D41,"Apartment (Rooming House, Condo)",Assault,120,0
2014-01-07,2014-01-07,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,071,0
2014-01-07,2014-01-07,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,095,0
2014-01-07,2014-01-07,D23,"Apartment (Rooming House, Condo)",Assault,007,0
2014-01-07,2014-01-07,D54,"Bank And Other Financial Institutions (Money Mart, Tsx)",Robbery,066,0
2014-01-07,2014-01-07,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,048,0
2014-01-07,2014-01-07,D32,Bar / Restaurant,Break and Enter,050,0
2014-01-07,2014-01-07,D42,Bar / Restaurant,Break and Enter,128,0
2014-01-07,2014-01-07,D53,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Break and Enter,095,0
2014-01-07,2013-09-26,D52,"Apartment (Rooming House, Condo)",Break and Enter,078,103
2014-01-07,2014-01-07,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,020,0
2014-01-07,2014-01-07,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,140,0
2014-01-07,2014-01-07,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,168,0
